record_type,sample_id,prompt_name,analysis_group,reasoning_operation,image_dependence_tier,target_answer,target_token_id,target_token,top_k,actual_k,control_group,mask_condition,candidate_ids,feature_ids,positions,activation_drop_sum,clean_activation_sum,target_logit_effect,target_rank_effect,wrong_logit_effect,wrong_rank_effect,gap_closure,clean_target_logit,mask_target_logit,clean_target_rank,mask_target_rank
activation_drop,okvqa_val_00893,B_direct,non_numeric,relation_reasoning,low,electricity,63365,electric,16,4,source,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7806|4602|4602|7806,68|92|68|49,-28.0,172.0,,,,,,15.4375,15.875,4,3
group_restore,okvqa_val_00893,B_direct,non_numeric,relation_reasoning,low,electricity,63365,electric,16,4,source,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7806|4602|4602|7806,68|92|68|49,-28.0,172.0,-0.125,0,-0.125,-4,0.2857142857142857,15.4375,15.875,4,3
activation_drop,okvqa_val_00893,B_direct,non_numeric,relation_reasoning,low,electricity,63365,electric,16,4,same_position_matched_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,4602|4451|4500|4602,68|92|68|49,-22.125,161.75,,,,,,15.4375,15.875,4,3
group_restore,okvqa_val_00893,B_direct,non_numeric,relation_reasoning,low,electricity,63365,electric,16,4,same_position_matched_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,4602|4451|4500|4602,68|92|68|49,-22.125,161.75,-0.0625,0,-0.0625,-4,0.14285714285714285,15.4375,15.875,4,3
activation_drop,okvqa_val_00893,B_direct,non_numeric,relation_reasoning,low,electricity,63365,electric,16,4,same_feature_random_position_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7806|4602|4602|7806,131|147|291|67,-0.25,171.75,,,,,,15.4375,15.875,4,3
group_restore,okvqa_val_00893,B_direct,non_numeric,relation_reasoning,low,electricity,63365,electric,16,4,same_feature_random_position_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7806|4602|4602|7806,131|147|291|67,-0.25,171.75,0.0,0,-0.0625,-4,-0.0,15.4375,15.875,4,3
activation_drop,okvqa_val_00893,B_direct,non_numeric,relation_reasoning,low,electricity,63365,electric,16,4,random_active_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,2558|1917|6953|4112,68|92|68|49,-2.2421875,12.6171875,,,,,,15.4375,15.875,4,3
group_restore,okvqa_val_00893,B_direct,non_numeric,relation_reasoning,low,electricity,63365,electric,16,4,random_active_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,2558|1917|6953|4112,68|92|68|49,-2.2421875,12.6171875,0.0,0,-0.0625,-4,-0.0,15.4375,15.875,4,3
activation_drop,okvqa_val_00893,B_direct,non_numeric,relation_reasoning,low,electricity,63365,electric,32,4,source,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7806|4602|4602|7806,68|92|68|49,-28.0,172.0,,,,,,15.4375,15.875,4,3
group_restore,okvqa_val_00893,B_direct,non_numeric,relation_reasoning,low,electricity,63365,electric,32,4,source,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7806|4602|4602|7806,68|92|68|49,-28.0,172.0,-0.125,0,-0.125,-4,0.2857142857142857,15.4375,15.875,4,3
activation_drop,okvqa_val_00893,B_direct,non_numeric,relation_reasoning,low,electricity,63365,electric,32,4,same_position_matched_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,4602|4451|4500|4602,68|92|68|49,-22.125,161.75,,,,,,15.4375,15.875,4,3
group_restore,okvqa_val_00893,B_direct,non_numeric,relation_reasoning,low,electricity,63365,electric,32,4,same_position_matched_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,4602|4451|4500|4602,68|92|68|49,-22.125,161.75,-0.0625,0,-0.0625,-4,0.14285714285714285,15.4375,15.875,4,3
activation_drop,okvqa_val_00893,B_direct,non_numeric,relation_reasoning,low,electricity,63365,electric,32,4,same_feature_random_position_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7806|4602|4602|7806,131|147|291|67,-0.25,171.75,,,,,,15.4375,15.875,4,3
group_restore,okvqa_val_00893,B_direct,non_numeric,relation_reasoning,low,electricity,63365,electric,32,4,same_feature_random_position_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7806|4602|4602|7806,131|147|291|67,-0.25,171.75,0.0,0,-0.0625,-4,-0.0,15.4375,15.875,4,3
activation_drop,okvqa_val_00893,B_direct,non_numeric,relation_reasoning,low,electricity,63365,electric,32,4,random_active_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,2558|1917|6953|4112,68|92|68|49,-2.2421875,12.6171875,,,,,,15.4375,15.875,4,3
group_restore,okvqa_val_00893,B_direct,non_numeric,relation_reasoning,low,electricity,63365,electric,32,4,random_active_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,2558|1917|6953|4112,68|92|68|49,-2.2421875,12.6171875,0.0,0,-0.0625,-4,-0.0,15.4375,15.875,4,3
activation_drop,okvqa_val_00893,B_direct,non_numeric,relation_reasoning,low,electricity,63365,electric,64,4,source,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7806|4602|4602|7806,68|92|68|49,-28.0,172.0,,,,,,15.4375,15.875,4,3
group_restore,okvqa_val_00893,B_direct,non_numeric,relation_reasoning,low,electricity,63365,electric,64,4,source,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7806|4602|4602|7806,68|92|68|49,-28.0,172.0,-0.125,0,-0.125,-4,0.2857142857142857,15.4375,15.875,4,3
activation_drop,okvqa_val_00893,B_direct,non_numeric,relation_reasoning,low,electricity,63365,electric,64,4,same_position_matched_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,4602|4451|4500|4602,68|92|68|49,-22.125,161.75,,,,,,15.4375,15.875,4,3
group_restore,okvqa_val_00893,B_direct,non_numeric,relation_reasoning,low,electricity,63365,electric,64,4,same_position_matched_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,4602|4451|4500|4602,68|92|68|49,-22.125,161.75,-0.0625,0,-0.0625,-4,0.14285714285714285,15.4375,15.875,4,3
activation_drop,okvqa_val_00893,B_direct,non_numeric,relation_reasoning,low,electricity,63365,electric,64,4,same_feature_random_position_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7806|4602|4602|7806,131|147|291|67,-0.25,171.75,,,,,,15.4375,15.875,4,3
group_restore,okvqa_val_00893,B_direct,non_numeric,relation_reasoning,low,electricity,63365,electric,64,4,same_feature_random_position_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7806|4602|4602|7806,131|147|291|67,-0.25,171.75,0.0,0,-0.0625,-4,-0.0,15.4375,15.875,4,3
activation_drop,okvqa_val_00893,B_direct,non_numeric,relation_reasoning,low,electricity,63365,electric,64,4,random_active_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,2558|1917|6953|4112,68|92|68|49,-2.2421875,12.6171875,,,,,,15.4375,15.875,4,3
group_restore,okvqa_val_00893,B_direct,non_numeric,relation_reasoning,low,electricity,63365,electric,64,4,random_active_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,2558|1917|6953|4112,68|92|68|49,-2.2421875,12.6171875,0.0,0,-0.0625,-4,-0.0,15.4375,15.875,4,3
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,1,1,source,answer_mask,qwen_evidence_first_0009,4602,89,5.75,38.5,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,1,1,source,answer_mask,qwen_evidence_first_0009,4602,89,5.75,38.5,0.0625,1,0.0,0,0.017241379310344827,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,1,1,same_position_matched_feature_control,answer_mask,qwen_evidence_first_0009,4451,89,7.875,36.0,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,1,1,same_position_matched_feature_control,answer_mask,qwen_evidence_first_0009,4451,89,7.875,36.0,0.0,1,0.0,0,0.0,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,1,1,same_feature_random_position_control,answer_mask,qwen_evidence_first_0009,4602,35,4.25,38.5,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,1,1,same_feature_random_position_control,answer_mask,qwen_evidence_first_0009,4602,35,4.25,38.5,0.0,0,0.125,0,0.0,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,1,1,random_active_feature_control,answer_mask,qwen_evidence_first_0009,2336,89,1.796875,1.796875,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,1,1,random_active_feature_control,answer_mask,qwen_evidence_first_0009,2336,89,1.796875,1.796875,0.0625,1,0.125,0,0.017241379310344827,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,4,4,source,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4602|4602|5217|4602,89|112|275|275,76.0625,192.625,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,4,4,source,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4602|4602|5217|4602,89|112|275|275,76.0625,192.625,0.0,1,0.0,0,0.0,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,4,4,same_position_matched_feature_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4451|4451|3503|4451,89|112|275|275,57.75,159.875,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,4,4,same_position_matched_feature_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4451|4451|3503|4451,89|112|275|275,57.75,159.875,0.0,0,0.125,0,0.0,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,4,4,same_feature_random_position_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4602|4602|5217|4602,35|94|394|228,49.75,192.75,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,4,4,same_feature_random_position_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4602|4602|5217|4602,35|94|394|228,49.75,192.75,0.0625,1,0.125,0,0.017241379310344827,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,4,4,random_active_feature_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,2336|5698|3171|3830,89|112|275|275,2.62109375,6.15234375,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,4,4,random_active_feature_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,2336|5698|3171|3830,89|112|275|275,2.62109375,6.15234375,0.0,1,0.0,0,0.0,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,8,4,source,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4602|4602|5217|4602,89|112|275|275,76.0625,192.625,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,8,4,source,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4602|4602|5217|4602,89|112|275|275,76.0625,192.625,0.0,1,0.0,0,0.0,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,8,4,same_position_matched_feature_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4451|4451|3503|4451,89|112|275|275,57.75,159.875,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,8,4,same_position_matched_feature_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4451|4451|3503|4451,89|112|275|275,57.75,159.875,0.0,0,0.125,0,0.0,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,8,4,same_feature_random_position_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4602|4602|5217|4602,35|94|394|228,49.75,192.75,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,8,4,same_feature_random_position_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4602|4602|5217|4602,35|94|394|228,49.75,192.75,0.0625,1,0.125,0,0.017241379310344827,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,8,4,random_active_feature_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,2336|5698|3171|3830,89|112|275|275,2.62109375,6.15234375,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,8,4,random_active_feature_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,2336|5698|3171|3830,89|112|275|275,2.62109375,6.15234375,0.0,1,0.0,0,0.0,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,16,4,source,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4602|4602|5217|4602,89|112|275|275,76.0625,192.625,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,16,4,source,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4602|4602|5217|4602,89|112|275|275,76.0625,192.625,0.0,1,0.0,0,0.0,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,16,4,same_position_matched_feature_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4451|4451|3503|4451,89|112|275|275,57.75,159.875,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,16,4,same_position_matched_feature_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4451|4451|3503|4451,89|112|275|275,57.75,159.875,0.0,0,0.125,0,0.0,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,16,4,same_feature_random_position_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4602|4602|5217|4602,35|94|394|228,49.75,192.75,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,16,4,same_feature_random_position_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4602|4602|5217|4602,35|94|394|228,49.75,192.75,0.0625,1,0.125,0,0.017241379310344827,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,16,4,random_active_feature_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,2336|5698|3171|3830,89|112|275|275,2.62109375,6.15234375,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,16,4,random_active_feature_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,2336|5698|3171|3830,89|112|275|275,2.62109375,6.15234375,0.0,1,0.0,0,0.0,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,32,4,source,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4602|4602|5217|4602,89|112|275|275,76.0625,192.625,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,32,4,source,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4602|4602|5217|4602,89|112|275|275,76.0625,192.625,0.0,1,0.0,0,0.0,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,32,4,same_position_matched_feature_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4451|4451|3503|4451,89|112|275|275,57.75,159.875,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,32,4,same_position_matched_feature_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4451|4451|3503|4451,89|112|275|275,57.75,159.875,0.0,0,0.125,0,0.0,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,32,4,same_feature_random_position_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4602|4602|5217|4602,35|94|394|228,49.75,192.75,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,32,4,same_feature_random_position_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4602|4602|5217|4602,35|94|394|228,49.75,192.75,0.0625,1,0.125,0,0.017241379310344827,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,32,4,random_active_feature_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,2336|5698|3171|3830,89|112|275|275,2.62109375,6.15234375,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,32,4,random_active_feature_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,2336|5698|3171|3830,89|112|275|275,2.62109375,6.15234375,0.0,1,0.0,0,0.0,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,64,4,source,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4602|4602|5217|4602,89|112|275|275,76.0625,192.625,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,64,4,source,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4602|4602|5217|4602,89|112|275|275,76.0625,192.625,0.0,1,0.0,0,0.0,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,64,4,same_position_matched_feature_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4451|4451|3503|4451,89|112|275|275,57.75,159.875,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,64,4,same_position_matched_feature_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4451|4451|3503|4451,89|112|275|275,57.75,159.875,0.0,0,0.125,0,0.0,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,64,4,same_feature_random_position_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4602|4602|5217|4602,35|94|394|228,49.75,192.75,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,64,4,same_feature_random_position_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4602|4602|5217|4602,35|94|394|228,49.75,192.75,0.0625,1,0.125,0,0.017241379310344827,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,64,4,random_active_feature_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,2336|5698|3171|3830,89|112|275|275,2.62109375,6.15234375,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,64,4,random_active_feature_control,answer_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,2336|5698|3171|3830,89|112|275|275,2.62109375,6.15234375,0.0,1,0.0,0,0.0,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,1,1,source,union_mask,qwen_evidence_first_0009,4602,89,5.75,38.5,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,1,1,source,union_mask,qwen_evidence_first_0009,4602,89,5.75,38.5,0.0625,1,0.0,0,0.017241379310344827,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,1,1,same_position_matched_feature_control,union_mask,qwen_evidence_first_0009,4451,89,7.875,36.0,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,1,1,same_position_matched_feature_control,union_mask,qwen_evidence_first_0009,4451,89,7.875,36.0,0.0,1,0.0,0,0.0,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,1,1,same_feature_random_position_control,union_mask,qwen_evidence_first_0009,4602,35,4.25,38.5,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,1,1,same_feature_random_position_control,union_mask,qwen_evidence_first_0009,4602,35,4.25,38.5,0.0,0,0.125,0,0.0,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,1,1,random_active_feature_control,union_mask,qwen_evidence_first_0009,2336,89,1.796875,1.796875,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,1,1,random_active_feature_control,union_mask,qwen_evidence_first_0009,2336,89,1.796875,1.796875,0.0625,1,0.125,0,0.017241379310344827,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,4,4,source,union_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4602|4602|5217|4602,89|112|275|275,76.0625,192.625,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,4,4,source,union_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4602|4602|5217|4602,89|112|275|275,76.0625,192.625,0.0,1,0.0,0,0.0,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,4,4,same_position_matched_feature_control,union_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4451|4451|3503|4451,89|112|275|275,57.75,159.875,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,4,4,same_position_matched_feature_control,union_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4451|4451|3503|4451,89|112|275|275,57.75,159.875,0.0,0,0.125,0,0.0,14.5,10.875,5,40
activation_drop,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,4,4,same_feature_random_position_control,union_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4602|4602|5217|4602,35|94|394|228,49.75,192.75,,,,,,14.5,10.875,5,40
group_restore,okvqa_val_258605,B_direct,non_numeric,comparison_reasoning,,cook,4296, cook,4,4,same_feature_random_position_control,union_mask,qwen_evidence_first_0009|qwen_evidence_first_0010|qwen_evidence_first_0011|qwen_evidence_first_0012,4602|4602|5217|4602,35|94|394|228,49.75,192.75,0.0625,1,0.125,0,0.017241379310344827,14.5,10.875,5,40
