model,lens,stage1_label,sample_id,layer,candidate_id,source_pos,source_feature_id,target_effect,rank_effect,score,clean_source_minus_controls,real_source_effect,real_minus_shifted,real_minus_shuffled,real_target_minus_wrong,status,clean_target_rank,mask_condition,position_group,target_minus_wrong,top_k,wrong_effect
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,17,qwen_evidence_first_0017,89,4602,,,0.8615569320316242,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,17,qwen_evidence_first_0018,112,4602,,,0.6765783302389856,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,17,qwen_evidence_first_0019,275,5217,,,0.5343095940628584,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,17,qwen_evidence_first_0020,275,4602,,,0.5082780145001973,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,17,qwen_evidence_first_0021,165,5217,,,0.42357933890240934,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,17,qwen_evidence_first_0022,135,4602,,,0.4092830959807092,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,17,qwen_evidence_first_0023,81,1822,,,0.40447750363845325,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,17,qwen_evidence_first_0024,89,4451,,,0.399275656049391,,,,,,ok,5.0,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00310,13,qwen_evidence_first_0001,30,6346,,,,0.0,0.03125,-0.03125,0.09375,0.03125,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00310,13,qwen_evidence_first_0002,93,7084,,,,0.0,0.03125,-0.03125,0.09375,0.09375,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00310,13,qwen_evidence_first_0003,232,7084,,,,-0.020833333333333336,0.125,0.125,0.125,0.0625,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00310,13,qwen_evidence_first_0004,90,7084,,,,0.02083333333333333,0.0,0.0625,0.0625,0.0,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00893,13,qwen_evidence_first_0009,36,6403,,,,0.041666666666666664,-0.0625,-0.125,0.0,0.0625,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00893,13,qwen_evidence_first_0010,108,6403,,,,-0.020833333333333332,-0.0625,-0.0625,-0.0625,0.0,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00893,13,qwen_evidence_first_0011,56,6403,,,,-0.041666666666666664,0.0625,0.0625,0.0,0.0625,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00893,13,qwen_evidence_first_0012,129,6403,,,,0.20833333333333331,0.0625,0.0,0.0625,0.0625,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_258605,13,qwen_evidence_first_0017,91,7084,,,,0.041666666666666664,0.0625,0.125,0.0625,-0.0625,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_258605,13,qwen_evidence_first_0018,114,7084,,,,-0.020833333333333336,0.0625,0.0625,0.0,0.0625,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_258605,13,qwen_evidence_first_0019,275,7084,,,,0.041666666666666664,0.0625,0.0625,0.0625,0.0625,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_258605,13,qwen_evidence_first_0020,321,7084,,,,-0.0625,0.0625,0.0625,0.0,-0.0625,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00310,15,qwen_evidence_first_0001,129,2235,,,,0.02083333333333333,0.0625,0.0625,0.0,0.0625,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00310,15,qwen_evidence_first_0002,147,2235,,,,0.08333333333333333,0.03125,0.03125,0.03125,0.03125,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00310,15,qwen_evidence_first_0003,207,2235,,,,0.0,-0.03125,-0.09375,-0.03125,0.03125,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00310,15,qwen_evidence_first_0004,115,2235,,,,0.020833333333333332,0.0625,0.0,0.0625,0.0625,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00893,15,qwen_evidence_first_0009,107,5892,,,,0.10416666666666667,0.0625,0.0,0.0625,0.0,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00893,15,qwen_evidence_first_0010,85,5892,,,,-0.08333333333333333,-0.0625,-0.125,-0.0625,-0.0625,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00893,15,qwen_evidence_first_0011,250,5892,,,,0.020833333333333332,-0.0625,-0.0625,-0.0625,-0.0625,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00893,15,qwen_evidence_first_0012,141,5892,,,,-0.020833333333333332,0.0,0.0,0.0,0.0625,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_258605,15,qwen_evidence_first_0017,91,6386,,,,-0.020833333333333336,0.0625,0.0625,0.0,-0.0625,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_258605,15,qwen_evidence_first_0018,114,6386,,,,-0.020833333333333332,0.0,0.0,0.0,0.0,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_258605,15,qwen_evidence_first_0019,275,6386,,,,0.020833333333333332,0.0625,0.0625,0.0625,-0.0625,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_258605,15,qwen_evidence_first_0020,136,6386,,,,0.020833333333333332,0.0,0.0,0.0,-0.125,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00310,17,qwen_evidence_first_0001,164,5217,,,,0.020833333333333332,0.0625,0.0625,0.125,0.0625,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00310,17,qwen_evidence_first_0002,207,5217,,,,-0.04166666666666667,0.03125,0.09375,0.03125,0.03125,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00310,17,qwen_evidence_first_0003,171,5217,,,,-0.04166666666666667,0.03125,0.03125,0.03125,-0.03125,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00310,17,qwen_evidence_first_0004,127,5217,,,,-0.041666666666666664,0.0625,0.125,0.0625,0.0625,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00893,17,qwen_evidence_first_0009,68,7806,,,,0.0,0.0,0.0,0.0625,0.0,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00893,17,qwen_evidence_first_0010,92,4602,,,,-0.020833333333333336,-0.0625,0.0,-0.0625,-0.0625,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00893,17,qwen_evidence_first_0011,68,4602,,,,-0.020833333333333332,-0.0625,-0.125,-0.0625,0.0,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00893,17,qwen_evidence_first_0012,49,7806,,,,0.041666666666666664,0.0,0.0625,0.0625,-0.0625,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_258605,17,qwen_evidence_first_0017,89,4602,,,,0.041666666666666664,0.0625,0.0,0.0625,0.0625,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_258605,17,qwen_evidence_first_0018,112,4602,,,,-0.020833333333333336,0.0,0.0,0.0,-0.125,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_258605,17,qwen_evidence_first_0019,275,5217,,,,-0.0625,0.0,0.0,0.0625,0.0,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_258605,17,qwen_evidence_first_0020,275,4602,,,,0.0625,-0.0625,-0.125,0.0,-0.0625,ok,,,,,,
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,13,,,,0.03125,18.0,,,,,,0.03125,ok,,answer_mask,,,1,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,13,,,,0.03125,-1.0,,,,,,-0.03125,ok,,answer_mask,,,4,0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,13,,,,0.03125,-1.0,,,,,,-0.03125,ok,,answer_mask,,,8,0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,13,,,,0.03125,-1.0,,,,,,-0.03125,ok,,answer_mask,,,16,0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,13,,,,0.03125,-1.0,,,,,,-0.03125,ok,,answer_mask,,,32,0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,13,,,,0.03125,-1.0,,,,,,-0.03125,ok,,answer_mask,,,64,0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,13,,,,0.03125,18.0,,,,,,0.03125,ok,,union_mask,,,1,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,13,,,,0.03125,-1.0,,,,,,-0.03125,ok,,union_mask,,,4,0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,13,,,,0.03125,-1.0,,,,,,-0.03125,ok,,union_mask,,,8,0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,13,,,,0.03125,-1.0,,,,,,-0.03125,ok,,union_mask,,,16,0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,13,,,,0.03125,-1.0,,,,,,-0.03125,ok,,union_mask,,,32,0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,13,,,,0.03125,-1.0,,,,,,-0.03125,ok,,union_mask,,,64,0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,13,,,,0.0625,0.0,,,,,,-0.0625,ok,,shifted_mask,,,1,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,13,,,,0.0,-1.0,,,,,,0.0,ok,,shifted_mask,,,4,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,13,,,,0.0,-1.0,,,,,,0.0,ok,,shifted_mask,,,8,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,13,,,,0.0,-1.0,,,,,,0.0,ok,,shifted_mask,,,16,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,13,,,,0.0,-1.0,,,,,,0.0,ok,,shifted_mask,,,32,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,13,,,,0.0,-1.0,,,,,,0.0,ok,,shifted_mask,,,64,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,13,,,,-0.0625,0.0,,,,,,0.0625,ok,,shuffled_mask,,,1,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,13,,,,0.0,0.0,,,,,,0.0625,ok,,shuffled_mask,,,4,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,13,,,,0.0,0.0,,,,,,0.0625,ok,,shuffled_mask,,,8,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,13,,,,0.0,0.0,,,,,,0.0625,ok,,shuffled_mask,,,16,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,13,,,,0.0,0.0,,,,,,0.0625,ok,,shuffled_mask,,,32,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,13,,,,0.0,0.0,,,,,,0.0625,ok,,shuffled_mask,,,64,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,-0.0625,0.0,,,,,,0.0625,ok,,answer_mask,,,1,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,0.0,0.0,,,,,,0.0625,ok,,answer_mask,,,4,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,0.0,0.0,,,,,,0.0625,ok,,answer_mask,,,8,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,0.0,0.0,,,,,,0.0625,ok,,answer_mask,,,16,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,0.0,0.0,,,,,,0.0625,ok,,answer_mask,,,32,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,0.0,0.0,,,,,,0.0625,ok,,answer_mask,,,64,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,-0.0625,0.0,,,,,,0.0625,ok,,union_mask,,,1,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,0.0,0.0,,,,,,0.0625,ok,,union_mask,,,4,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,0.0,0.0,,,,,,0.0625,ok,,union_mask,,,8,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,0.0,0.0,,,,,,0.0625,ok,,union_mask,,,16,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,0.0,0.0,,,,,,0.0625,ok,,union_mask,,,32,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,0.0,0.0,,,,,,0.0625,ok,,union_mask,,,64,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,0.0625,1.0,,,,,,-0.0625,ok,,shifted_mask,,,1,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,-0.0625,0.0,,,,,,-0.0625,ok,,shifted_mask,,,4,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,-0.0625,0.0,,,,,,-0.0625,ok,,shifted_mask,,,8,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,-0.0625,0.0,,,,,,-0.0625,ok,,shifted_mask,,,16,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,-0.0625,0.0,,,,,,-0.0625,ok,,shifted_mask,,,32,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,-0.0625,0.0,,,,,,-0.0625,ok,,shifted_mask,,,64,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,-0.0625,0.0,,,,,,0.0,ok,,shuffled_mask,,,1,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,0.0,0.0,,,,,,0.125,ok,,shuffled_mask,,,4,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,0.0,0.0,,,,,,0.125,ok,,shuffled_mask,,,8,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,0.0,0.0,,,,,,0.125,ok,,shuffled_mask,,,16,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,0.0,0.0,,,,,,0.125,ok,,shuffled_mask,,,32,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,0.0,0.0,,,,,,0.125,ok,,shuffled_mask,,,64,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.0625,1.0,,,,,,-0.0625,ok,,answer_mask,,,1,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.0,1.0,,,,,,0.0,ok,,answer_mask,,,4,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.0,1.0,,,,,,0.0,ok,,answer_mask,,,8,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.0,1.0,,,,,,0.0,ok,,answer_mask,,,16,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.0,1.0,,,,,,0.0,ok,,answer_mask,,,32,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.0,1.0,,,,,,0.0,ok,,answer_mask,,,64,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.0625,1.0,,,,,,-0.0625,ok,,union_mask,,,1,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.0,1.0,,,,,,0.0,ok,,union_mask,,,4,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.0,1.0,,,,,,0.0,ok,,union_mask,,,8,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.0,1.0,,,,,,0.0,ok,,union_mask,,,16,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.0,1.0,,,,,,0.0,ok,,union_mask,,,32,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.0,1.0,,,,,,0.0,ok,,union_mask,,,64,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,13,,,,-0.0625,0.0,,,,,,-0.0625,ok,,shifted_mask,,,1,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.0,0.0,,,,,,-0.125,ok,,shifted_mask,,,4,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.0,0.0,,,,,,-0.125,ok,,shifted_mask,,,8,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.0,0.0,,,,,,-0.125,ok,,shifted_mask,,,16,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.0,0.0,,,,,,-0.125,ok,,shifted_mask,,,32,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.0,0.0,,,,,,-0.125,ok,,shifted_mask,,,64,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.0,1.0,,,,,,0.125,ok,,shuffled_mask,,,1,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.0,0.0,,,,,,0.125,ok,,shuffled_mask,,,4,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.0,0.0,,,,,,0.125,ok,,shuffled_mask,,,8,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.0,0.0,,,,,,0.125,ok,,shuffled_mask,,,16,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.0,0.0,,,,,,0.125,ok,,shuffled_mask,,,32,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.0,0.0,,,,,,0.125,ok,,shuffled_mask,,,64,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,15,,,,0.0625,16.0,,,,,,0.0625,ok,,answer_mask,,,1,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,15,,,,-0.03125,9.0,,,,,,-0.03125,ok,,answer_mask,,,4,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,15,,,,-0.03125,9.0,,,,,,-0.03125,ok,,answer_mask,,,8,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,15,,,,-0.03125,9.0,,,,,,-0.03125,ok,,answer_mask,,,16,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,15,,,,-0.03125,9.0,,,,,,-0.03125,ok,,answer_mask,,,32,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,15,,,,-0.03125,9.0,,,,,,-0.03125,ok,,answer_mask,,,64,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,15,,,,0.0625,16.0,,,,,,0.0625,ok,,union_mask,,,1,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,15,,,,-0.03125,9.0,,,,,,-0.03125,ok,,union_mask,,,4,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,15,,,,-0.03125,9.0,,,,,,-0.03125,ok,,union_mask,,,8,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,15,,,,-0.03125,9.0,,,,,,-0.03125,ok,,union_mask,,,16,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,15,,,,-0.03125,9.0,,,,,,-0.03125,ok,,union_mask,,,32,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,15,,,,-0.03125,9.0,,,,,,-0.03125,ok,,union_mask,,,64,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,15,,,,0.0,0.0,,,,,,0.0,ok,,shifted_mask,,,1,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,15,,,,0.0,0.0,,,,,,-0.125,ok,,shifted_mask,,,4,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,15,,,,0.0,0.0,,,,,,-0.125,ok,,shifted_mask,,,8,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,15,,,,0.0,0.0,,,,,,-0.125,ok,,shifted_mask,,,16,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,15,,,,0.0,0.0,,,,,,-0.125,ok,,shifted_mask,,,32,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,15,,,,0.0,0.0,,,,,,-0.125,ok,,shifted_mask,,,64,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,15,,,,0.0625,0.0,,,,,,0.0,ok,,shuffled_mask,,,1,0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,15,,,,0.0,0.0,,,,,,0.0625,ok,,shuffled_mask,,,4,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,15,,,,0.0,0.0,,,,,,0.0625,ok,,shuffled_mask,,,8,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,15,,,,0.0,0.0,,,,,,0.0625,ok,,shuffled_mask,,,16,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,15,,,,0.0,0.0,,,,,,0.0625,ok,,shuffled_mask,,,32,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,15,,,,0.0,0.0,,,,,,0.0625,ok,,shuffled_mask,,,64,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,15,,,,0.0625,2.0,,,,,,0.0,ok,,answer_mask,,,1,0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,15,,,,-0.0625,1.0,,,,,,0.0625,ok,,answer_mask,,,4,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,15,,,,-0.0625,1.0,,,,,,0.0625,ok,,answer_mask,,,8,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,15,,,,-0.0625,1.0,,,,,,0.0625,ok,,answer_mask,,,16,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,15,,,,-0.0625,1.0,,,,,,0.0625,ok,,answer_mask,,,32,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,15,,,,-0.0625,1.0,,,,,,0.0625,ok,,answer_mask,,,64,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,15,,,,0.0625,2.0,,,,,,0.0,ok,,union_mask,,,1,0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,15,,,,-0.0625,1.0,,,,,,0.0625,ok,,union_mask,,,4,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,15,,,,-0.0625,1.0,,,,,,0.0625,ok,,union_mask,,,8,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,15,,,,-0.0625,1.0,,,,,,0.0625,ok,,union_mask,,,16,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,15,,,,-0.0625,1.0,,,,,,0.0625,ok,,union_mask,,,32,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,15,,,,-0.0625,1.0,,,,,,0.0625,ok,,union_mask,,,64,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,15,,,,0.0625,1.0,,,,,,0.0,ok,,shifted_mask,,,1,0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,15,,,,0.0,1.0,,,,,,-0.0625,ok,,shifted_mask,,,4,0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,15,,,,0.0,1.0,,,,,,-0.0625,ok,,shifted_mask,,,8,0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,15,,,,0.0,1.0,,,,,,-0.0625,ok,,shifted_mask,,,16,0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,15,,,,0.0,1.0,,,,,,-0.0625,ok,,shifted_mask,,,32,0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,15,,,,0.0,1.0,,,,,,-0.0625,ok,,shifted_mask,,,64,0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,15,,,,0.0,0.0,,,,,,0.0625,ok,,shuffled_mask,,,1,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,15,,,,0.0625,0.0,,,,,,0.1875,ok,,shuffled_mask,,,4,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,15,,,,0.0625,0.0,,,,,,0.1875,ok,,shuffled_mask,,,8,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,15,,,,0.0625,0.0,,,,,,0.1875,ok,,shuffled_mask,,,16,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,15,,,,0.0625,0.0,,,,,,0.1875,ok,,shuffled_mask,,,32,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,15,,,,0.0625,0.0,,,,,,0.1875,ok,,shuffled_mask,,,64,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.0625,1.0,,,,,,-0.0625,ok,,answer_mask,,,1,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.0625,0.0,,,,,,-0.0625,ok,,answer_mask,,,4,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.0625,0.0,,,,,,-0.0625,ok,,answer_mask,,,8,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.0625,0.0,,,,,,-0.0625,ok,,answer_mask,,,16,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.0625,0.0,,,,,,-0.0625,ok,,answer_mask,,,32,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.0625,0.0,,,,,,-0.0625,ok,,answer_mask,,,64,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.0625,1.0,,,,,,-0.0625,ok,,union_mask,,,1,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.0625,0.0,,,,,,-0.0625,ok,,union_mask,,,4,0.125
